Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001715,Male,Yes,3+,Not Graduate,Yes,4998,0,157,120,1,Rural,Y
LP001900,Male,Yes,1,Graduate,No,2752,1851,112,180,1,Semiurban,Y
LP002434,Male,Yes,2,Not Graduate,No,3810,0,128,360,1,Rural,Y
LP001489,Female,Yes,0,Graduate,No,4831,0,84,240,1,Rural,N
LP001194,Male,Yes,2,Graduate,No,3012,1286,89,120,1,Semiurban,Y
LP001888,Female,No,0,Graduate,No,3345,0,29,360,1,Urban,Y
LP002807,Male,Yes,2,Not Graduate,No,3514,202,121,180,0,Semiurban,Y
LP001936,Male,Yes,0,Graduate,No,2967,2804,139,360,1,Rural,Y
LP001577,Female,Yes,0,Graduate,No,4669,0,124,240,1,Rural,N
LP002494,Male,No,0,Graduate,No,5855,0,145,360,0,Rural,Y
LP002288,Male,Yes,2,Not Graduate,No,2345,0,45,120,0,Urban,N
LP002716,Male,No,0,Not Graduate,No,7363,0,117,360,0,Semiurban,Y
LP002281,Male,Yes,0,Graduate,No,3220,1614,96,360,1,Urban,Y
LP001702,Male,No,0,Graduate,No,3379,0,141,120,0,Semiurban,N
LP001819,Male,Yes,1,Not Graduate,No,6355,0,157,240,1,Urban,Y
LP002143,Female,Yes,0,Graduate,No,2328,560,138,360,1,Semiurban,Y
LP001765,Male,Yes,1,Graduate,No,2262,2312,92,120,1,Semiurban,Y
LP002571,Male,No,0,Not Graduate,No,3406,0,112,240,1,Rural,Y
LP001507,Male,Yes,0,Graduate,No,2865,1946,131,240,0,Semiurban,Y
LP002940,Male,No,0,Not Graduate,No,3586,0,112,180,0,Rural,Y
LP002443,Male,Yes,2,Graduate,No,3346,1862,153,240,0,Rural,N
LP001586,Male,Yes,3+,Not Graduate,No,3663,0,79,360,0,Rural,N
LP002398,Male,No,0,Graduate,No,1987,2131,59,240,1,Semiurban,Y
LP002004,Male,No,0,Not Graduate,No,2963,2726,102,120,0,Semiurban,Y
LP001790,Female,No,1,Graduate,No,3639,0,138,240,0,Rural,Y
LP001720,Male,Yes,3+,Not Graduate,No,3308,1091,123,180,0,Semiurban,Y
LP002187,Male,No,0,Graduate,No,2485,0,101,120,1,Semiurban,N
LP002250,Male,Yes,0,Graduate,No,5656,0,125,120,0,Rural,Y
LP001036,Female,No,0,Graduate,No,3805,0,75,240,0,Urban,N
LP001926,Male,Yes,0,Graduate,No,3245,2150,107,240,1,Rural,Y
LP001924,Male,No,0,Graduate,No,3353,2654,94,180,0,Rural,Y
LP002821,Male,No,0,Not Graduate,Yes,5540,0,131,120,0,Semiurban,Y
LP001578,Male,Yes,0,Graduate,No,2668,3132,113,240,1,Rural,Y
LP002347,Male,Yes,0,Graduate,No,3246,1417,138,240,1,Semiurban,Y
LP001884,Female,No,1,Graduate,No,3253,1696,82,360,0,Urban,Y
LP001792,Male,Yes,1,Graduate,No,3245,0,89,180,1,Semiurban,Y
LP002277,Female,No,0,Graduate,No,3280,0,68,240,0,Urban,N
LP002792,Male,Yes,1,Graduate,No,5089,901,30,180,0,Semiurban,Y
LP001431,Female,No,0,Graduate,No,2204,9224,143,240,0,Semiurban,Y
LP001473,Male,No,0,Graduate,No,1825,2002,67,120,1,Urban,Y
LP002689,Male,Yes,2,Not Graduate,No,2117,1613,48,360,0,Semiurban,Y
LP002917,Female,No,0,Not Graduate,No,1938,0,87,240,1,Semiurban,Y
LP001518,Male,Yes,1,Graduate,No,1516,1538,29,180,1,Urban,Y
LP001824,Male,Yes,1,Graduate,No,2945,1990,115,240,0,Semiurban,Y
LP001367,Male,Yes,1,Graduate,No,3073,1069,94,240,0,Urban,Y
LP001367,Male,Yes,1,Graduate,No,3378,1058,95,240,1,Urban,Y
LP001849,Male,No,0,Not Graduate,No,5439,0,114,240,0,Rural,N
LP002219,Male,Yes,3+,Graduate,No,9167,4802,128,360,0,Rural,Y
LP002418,Male,No,3+,Not Graduate,No,4694,1796,159,120,1,Semiurban,Y
LP001197,Male,Yes,0,Graduate,No,3751,2162,148,240,0,Rural,N
LP001814,Male,Yes,2,Graduate,No,9692,0,111,120,0,Urban,Y
LP001248,Male,No,0,Graduate,No,3383,0,80,240,1,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3868,0,83,180,0,Rural,N
LP001915,Male,Yes,2,Graduate,No,2167,1057,85,240,0,Urban,Y
LP002714,Male,No,1,Not Graduate,No,2544,1461,82,120,0,Semiurban,Y
LP002284,Male,No,0,Not Graduate,No,3733,1332,111,360,1,Rural,Y
LP001914,Male,Yes,0,Graduate,No,4325,750,110,360,0,Semiurban,Y
LP002225,Male,Yes,2,Graduate,No,4615,0,124,240,0,Urban,Y
LP001146,Female,Yes,0,Graduate,No,2598,3345,121,360,1,Urban,N
LP001206,Male,Yes,3+,Graduate,No,3436,0,89,240,0,Urban,Y
LP001854,Male,Yes,3+,Graduate,No,5304,0,98,240,1,Urban,N
LP001164,Female,No,0,Graduate,No,4489,0,138,360,0,Semiurban,N
LP002211,Male,Yes,0,Graduate,No,5405,1089,159,360,0,Urban,Y
LP001639,Female,Yes,0,Graduate,No,3750,0,92,180,1,Semiurban,Y
LP002670,Female,Yes,2,Graduate,No,2340,1856,108,180,1,Semiurban,Y
LP002370,Male,No,0,Not Graduate,No,2654,0,58,240,0,Urban,Y
LP001334,Male,Yes,0,Not Graduate,No,3844,0,114,120,0,Semiurban,Y
LP002519,Male,Yes,3+,Graduate,No,4461,0,99,240,0,Semiurban,Y
LP001904,Male,Yes,0,Graduate,No,3129,1275,64,240,0,Urban,Y
LP001578,Male,Yes,0,Graduate,No,2500,3114,132,180,1,Rural,Y
LP001565,Male,Yes,1,Graduate,No,3207,1450,145,120,0,Semiurban,N
LP001333,Male,Yes,0,Graduate,No,1493,939,48,180,1,Semiurban,Y
LP002219,Male,Yes,3+,Graduate,No,9713,5194,148,120,0,Rural,Y
LP001013,Male,Yes,0,Not Graduate,No,2201,1342,96,120,1,Urban,Y
LP002586,Female,Yes,1,Graduate,No,3136,974,85,240,1,Semiurban,Y
LP002244,Male,Yes,0,Graduate,No,2001,2038,149,240,1,Urban,Y
LP002314,Female,No,0,Not Graduate,No,2049,0,64,120,0,Rural,Y
LP001744,Male,No,0,Graduate,No,2824,2589,153,240,0,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3877,0,66,360,0,Rural,N
LP001884,Female,No,1,Graduate,No,3002,1276,98,360,1,Urban,Y
LP002868,Male,Yes,2,Graduate,No,3551,506,110,180,0,Urban,Y
LP002068,Male,No,0,Graduate,No,4843,0,131,180,1,Rural,Y
LP001871,Female,No,0,Graduate,No,7304,0,108,180,1,Rural,Y
LP001241,Female,No,0,Graduate,No,4751,0,131,180,0,Semiurban,N
LP002035,Male,Yes,2,Graduate,No,3629,0,122,180,0,Semiurban,Y
LP002031,Male,Yes,1,Not Graduate,No,3013,1289,106,240,1,Urban,Y
LP002370,Male,No,0,Not Graduate,No,2928,0,57,240,1,Urban,Y
LP002537,Male,Yes,0,Graduate,No,2066,2647,135,360,0,Semiurban,Y
LP002141,Male,Yes,3+,Graduate,No,2491,2044,91,120,0,Rural,Y
LP001491,Male,Yes,2,Graduate,Yes,3452,3268,94,180,0,Urban,Y
LP002600,Male,Yes,1,Graduate,Yes,2429,0,100,360,0,Semiurban,Y
LP002792,Male,Yes,1,Graduate,No,6036,978,29,360,0,Semiurban,Y
LP001819,Male,Yes,1,Not Graduate,No,8218,0,147,120,0,Urban,Y
LP001036,Female,No,0,Graduate,No,3510,0,76,360,0,Urban,N
LP002739,Male,Yes,0,Not Graduate,No,2822,623,67,240,1,Rural,N
LP001872,Male,No,0,Graduate,Yes,4941,0,123,120,1,Semiurban,Y
LP002776,Female,No,0,Graduate,No,4921,0,104,180,1,Semiurban,N
LP001974,Female,No,0,Graduate,No,4783,0,152,180,0,Rural,Y
LP001630,Male,No,0,Not Graduate,No,2523,1515,101,120,0,Urban,N
LP002936,Male,Yes,0,Graduate,No,3895,2788,155,360,1,Rural,Y
LP001514,Female,Yes,0,Graduate,No,2502,4368,81,120,0,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,2915,1203,140,180,1,Semiurban,Y
LP001068,Male,Yes,0,Graduate,No,2287,2194,120,120,0,Semiurban,Y
LP002455,Male,Yes,2,Graduate,No,3895,0,77,180,1,Semiurban,Y
LP001514,Female,Yes,0,Graduate,No,2332,4488,86,240,0,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,No,2400,2198,124,180,1,Urban,Y
LP001699,Male,No,0,Graduate,No,2517,0,65,240,0,Urban,Y
LP001248,Male,No,0,Graduate,No,3199,0,103,120,0,Semiurban,Y
LP001572,Male,Yes,0,Graduate,No,7458,0,65,360,0,Urban,Y
LP002670,Female,Yes,2,Graduate,No,2314,1654,102,240,0,Semiurban,Y
LP001345,Male,Yes,2,Not Graduate,No,4367,3089,147,180,1,Urban,Y
LP001653,Male,No,0,Not Graduate,No,5522,0,49,180,0,Rural,Y
LP001116,Male,No,0,Not Graduate,No,3729,1697,94,240,0,Semiurban,Y
LP001473,Male,No,0,Graduate,No,2291,1847,69,240,1,Urban,Y
LP001003,Male,Yes,1,Graduate,No,3963,1699,133,360,0,Rural,N
LP001994,Female,No,0,Graduate,No,2179,1641,102,240,1,Urban,N
LP002537,Male,Yes,0,Graduate,No,2187,3450,133,360,1,Semiurban,Y
LP002494,Male,No,0,Graduate,No,7372,0,135,360,0,Rural,Y
LP001641,Male,Yes,1,Graduate,Yes,1929,0,64,240,1,Rural,N
LP001116,Male,No,0,Not Graduate,No,3772,1547,117,120,0,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,3006,0,65,240,0,Rural,N
LP002821,Male,No,0,Not Graduate,Yes,6181,0,127,180,1,Semiurban,Y
LP002863,Male,Yes,3+,Graduate,No,6223,0,127,360,1,Semiurban,N
LP002777,Male,Yes,0,Graduate,No,2842,2081,109,360,1,Rural,Y
LP002318,Female,No,1,Not Graduate,Yes,3855,0,62,180,1,Semiurban,N
LP001073,Male,Yes,2,Not Graduate,No,4148,1138,106,360,0,Urban,Y
LP002004,Male,No,0,Not Graduate,No,2920,2144,110,180,1,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,2356,0,69,120,1,Rural,N
LP001892,Male,No,0,Graduate,No,3109,1924,119,240,1,Rural,Y
LP002453,Male,No,0,Graduate,Yes,6317,0,76,120,0,Semiurban,Y
LP002500,Male,Yes,3+,Not Graduate,No,2592,1657,81,360,1,Urban,N
LP002689,Male,Yes,2,Not Graduate,No,2187,1484,41,120,1,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2623,2137,140,360,0,Semiurban,N
LP001514,Female,Yes,0,Graduate,No,2090,3866,96,240,1,Semiurban,Y
LP002004,Male,No,0,Not Graduate,No,3140,2416,116,360,0,Semiurban,Y
LP001029,Male,No,0,Graduate,No,1940,2736,110,360,0,Rural,N
LP001924,Male,No,0,Graduate,No,3158,3053,89,240,0,Rural,Y
LP001560,Male,Yes,0,Not Graduate,No,1751,905,107,360,1,Semiurban,Y
LP002161,Female,No,1,Graduate,No,5040,0,90,240,1,Semiurban,N
LP002585,Male,Yes,0,Graduate,No,3819,2067,127,240,0,Rural,N
LP001900,Male,Yes,1,Graduate,No,2807,1452,136,120,1,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2604,1635,111,240,1,Semiurban,N
LP001825,Male,Yes,0,Graduate,No,1658,2090,92,180,1,Urban,Y
LP001006,Male,Yes,0,Not Graduate,No,2175,2219,126,120,0,Urban,Y
LP001197,Male,Yes,0,Graduate,No,3059,2032,153,360,1,Rural,N
LP002600,Male,Yes,1,Graduate,Yes,2921,0,97,240,0,Semiurban,Y
LP002874,Male,No,0,Graduate,No,3229,2739,110,120,1,Urban,Y
LP001255,Male,No,0,Graduate,No,3812,0,107,240,1,Urban,N
LP002345,Male,Yes,0,Graduate,No,986,2602,97,360,0,Rural,Y
LP001043,Male,Yes,0,Not Graduate,No,8233,0,106,180,1,Urban,N
LP002318,Female,No,1,Not Graduate,Yes,3069,0,60,180,0,Semiurban,N
LP001146,Female,Yes,0,Graduate,No,2502,2912,131,240,1,Urban,N
LP002141,Male,Yes,3+,Graduate,No,3241,1912,87,180,1,Rural,Y
LP001228,Male,No,0,Not Graduate,No,3799,2093,133,240,0,Urban,N
LP001535,Male,No,0,Graduate,No,3213,0,47,360,0,Urban,Y
LP002379,Male,No,0,Graduate,No,6697,0,99,240,0,Rural,N
LP002219,Male,Yes,3+,Graduate,No,8611,4810,137,240,1,Rural,Y
LP002239,Male,No,0,Not Graduate,No,1952,1576,147,120,1,Semiurban,Y
LP002772,Male,No,0,Graduate,No,2815,1780,155,180,1,Rural,Y
LP002443,Male,Yes,2,Graduate,No,3618,1682,137,120,0,Rural,N
LP001006,Male,Yes,0,Not Graduate,No,2438,2412,120,180,1,Urban,Y
LP002455,Male,Yes,2,Graduate,No,3945,0,103,180,1,Semiurban,Y
LP001688,Male,Yes,1,Not Graduate,No,4103,997,128,360,0,Urban,Y
LP002131,Male,Yes,2,Not Graduate,No,2785,2498,138,360,1,Urban,Y
LP001711,Male,Yes,3+,Graduate,No,3256,1170,136,120,1,Semiurban,N
LP001431,Female,No,0,Graduate,No,2147,7982,150,180,1,Semiurban,Y
LP002536,Male,Yes,3+,Not Graduate,No,3132,0,126,120,1,Rural,Y
LP002348,Male,Yes,0,Graduate,No,5782,0,143,360,0,Rural,Y
LP002031,Male,Yes,1,Not Graduate,No,3119,1770,110,240,0,Urban,Y
LP002284,Male,No,0,Not Graduate,No,3308,1588,115,360,1,Rural,Y
LP001871,Female,No,0,Graduate,No,6910,0,114,360,1,Rural,Y
LP001726,Male,Yes,0,Graduate,No,4136,2108,146,120,1,Semiurban,Y
LP001112,Female,Yes,0,Graduate,No,3441,1192,131,240,0,Semiurban,Y
LP001003,Male,Yes,1,Graduate,No,5198,1571,120,120,1,Rural,N
LP002741,Female,Yes,1,Graduate,No,4550,2874,143,120,0,Semiurban,Y
LP002143,Female,Yes,0,Graduate,No,2458,533,130,180,0,Semiurban,Y
LP002126,Male,Yes,3+,Not Graduate,No,3199,0,63,120,1,Semiurban,Y
LP002379,Male,No,0,Graduate,No,6697,0,99,180,1,Rural,N
LP001199,Male,Yes,2,Not Graduate,No,3929,2822,151,120,0,Urban,Y
LP002789,Male,Yes,0,Graduate,No,3814,4307,143,120,0,Rural,N
LP002741,Female,Yes,1,Graduate,No,4696,3234,132,120,0,Semiurban,Y
LP002006,Female,No,0,Graduate,No,2636,0,63,120,0,Rural,Y
LP001994,Female,No,0,Graduate,No,1830,1975,100,240,0,Urban,N
LP002370,Male,No,0,Not Graduate,No,2512,0,55,240,1,Urban,Y
LP002537,Male,Yes,0,Graduate,No,2255,3187,113,360,1,Semiurban,Y
LP002161,Female,No,1,Graduate,No,5008,0,80,360,1,Semiurban,N
LP001813,Male,No,0,Graduate,Yes,5666,4215,144,120,1,Urban,N
LP001489,Female,Yes,0,Graduate,No,4386,0,69,180,0,Rural,N
LP002266,Male,Yes,2,Graduate,No,2801,1453,115,360,0,Urban,Y
LP002398,Male,No,0,Graduate,No,1783,2069,45,120,1,Semiurban,Y
LP002979,Male,Yes,3+,Graduate,No,4411,0,42,360,1,Rural,Y
LP002571,Male,No,0,Not Graduate,No,3406,0,112,240,0,Rural,Y
LP001385,Male,No,0,Graduate,No,5550,0,122,120,0,Urban,Y
LP002205,Male,No,1,Graduate,No,3019,1972,126,180,1,Urban,N
LP001825,Male,Yes,0,Graduate,No,1435,1926,92,120,1,Urban,Y
LP001047,Male,Yes,0,Not Graduate,No,2553,1872,95,180,1,Semiurban,N
LP002619,Male,Yes,0,Not Graduate,No,3964,1677,97,120,1,Semiurban,Y
LP001116,Male,No,0,Not Graduate,No,3642,1482,119,120,0,Semiurban,Y
LP001199,Male,Yes,2,Not Graduate,No,3519,2819,141,360,1,Urban,Y
LP001915,Male,Yes,2,Graduate,No,2375,846,86,120,0,Urban,Y
LP002586,Female,Yes,1,Graduate,No,3518,944,119,180,1,Semiurban,Y
LP002692,Male,Yes,3+,Graduate,Yes,6001,1390,110,180,0,Rural,Y
LP001008,Male,No,0,Graduate,No,6992,0,160,240,0,Urban,Y
LP001565,Male,Yes,1,Graduate,No,3323,1151,119,360,0,Semiurban,N
LP002689,Male,Yes,2,Not Graduate,No,2359,1528,45,360,0,Semiurban,Y
LP002545,Male,No,2,Graduate,No,3252,0,76,360,0,Rural,N
LP001325,Male,No,0,Not Graduate,No,3775,0,28,180,0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3395,0,83,180,1,Semiurban,N
LP001199,Male,Yes,2,Not Graduate,No,3428,2743,153,120,0,Urban,Y
LP002434,Male,Yes,2,Not Graduate,No,5614,0,111,360,0,Rural,Y
LP002284,Male,No,0,Not Graduate,No,3880,1943,120,240,1,Rural,Y
LP002877,Male,Yes,1,Graduate,No,1522,2353,125,360,1,Rural,Y
LP001199,Male,Yes,2,Not Graduate,No,3519,2819,141,240,0,Urban,Y
LP001993,Female,No,0,Graduate,No,3095,1777,126,240,0,Rural,Y
LP002517,Male,Yes,1,Not Graduate,No,2084,1780,87,180,1,Rural,N
LP001282,Male,Yes,0,Graduate,No,2675,2100,103,120,0,Semiurban,Y
LP002979,Male,Yes,3+,Graduate,No,4111,0,42,240,1,Rural,Y
LP001608,Male,Yes,2,Graduate,No,2336,1529,88,180,1,Rural,Y
LP001974,Female,No,0,Graduate,No,4783,0,152,180,1,Rural,Y
LP001194,Male,Yes,2,Graduate,No,2455,974,93,120,1,Semiurban,Y
LP001199,Male,Yes,2,Not Graduate,No,3513,2680,143,120,1,Urban,Y
LP002348,Male,Yes,0,Graduate,No,5745,0,143,360,1,Rural,Y
LP002893,Male,No,0,Graduate,No,1595,32234,86,180,0,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,2168,2175,99,180,1,Semiurban,Y
LP002978,Female,No,0,Graduate,No,3094,0,74,180,1,Rural,Y
LP001197,Male,Yes,0,Graduate,No,3000,1942,140,120,0,Rural,N
LP002536,Male,Yes,3+,Not Graduate,No,2933,0,98,120,1,Rural,Y
LP002225,Male,Yes,2,Graduate,No,5335,0,153,240,1,Urban,Y
LP002368,Male,Yes,2,Graduate,No,5756,0,133,120,1,Semiurban,Y
LP002472,Male,No,2,Graduate,No,4802,0,155,360,1,Rural,Y
LP002068,Male,No,0,Graduate,No,4708,0,114,360,0,Rural,Y
LP001024,Male,Yes,2,Graduate,No,2984,644,71,360,0,Urban,Y
LP002556,Male,No,0,Graduate,No,2509,0,85,240,1,Urban,N
LP001367,Male,Yes,1,Graduate,No,3652,1023,103,360,1,Urban,Y
LP001914,Male,Yes,0,Graduate,No,4373,736,116,180,1,Semiurban,Y
LP001157,Female,No,0,Graduate,No,3178,0,104,180,1,Semiurban,Y
LP001854,Male,Yes,3+,Graduate,No,5351,0,85,180,1,Urban,N
LP002716,Male,No,0,Not Graduate,No,7137,0,102,120,1,Semiurban,Y
LP001095,Male,No,0,Graduate,No,3183,0,83,240,0,Urban,N
LP001482,Male,Yes,0,Graduate,Yes,3744,0,25,180,1,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2459,0,59,240,1,Semiurban,Y
LP002434,Male,Yes,2,Not Graduate,No,4251,0,105,240,0,Rural,Y
LP002006,Female,No,0,Graduate,No,2861,0,52,240,1,Rural,Y
LP002114,Female,No,0,Graduate,No,4757,0,59,120,0,Semiurban,Y
LP002670,Female,Yes,2,Graduate,No,2003,1804,122,240,1,Semiurban,Y
LP001327,Female,Yes,0,Graduate,No,2599,2164,147,180,1,Semiurban,Y
LP002143,Female,Yes,0,Graduate,No,2694,448,138,120,0,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3190,0,75,120,0,Rural,N
LP002266,Male,Yes,2,Graduate,No,3697,1468,109,360,1,Urban,Y
LP002308,Male,Yes,0,Not Graduate,No,2025,2914,105,120,1,Urban,Y
LP002953,Male,Yes,3+,Graduate,No,5803,0,119,240,1,Urban,Y
LP002387,Male,Yes,0,Graduate,No,2424,2289,142,240,1,Semiurban,Y
LP002181,Male,No,0,Not Graduate,No,6121,0,118,360,0,Rural,N
LP001560,Male,Yes,0,Not Graduate,No,2100,1178,97,240,0,Semiurban,Y
LP001345,Male,Yes,2,Not Graduate,No,3951,3635,145,360,0,Urban,Y
LP002284,Male,No,0,Not Graduate,No,3743,1534,88,180,1,Rural,Y
LP001841,Male,No,0,Not Graduate,Yes,2780,1794,91,240,0,Rural,Y
LP001743,Male,Yes,2,Graduate,No,3799,1791,122,360,0,Semiurban,Y
LP002500,Male,Yes,3+,Not Graduate,No,2913,1917,63,360,0,Urban,N
LP002705,Male,Yes,0,Graduate,No,3504,0,107,240,1,Semiurban,Y
LP001825,Male,Yes,0,Graduate,No,1467,2104,74,180,1,Urban,Y
LP001836,Female,No,2,Graduate,No,3317,0,171,180,1,Urban,N
LP002716,Male,No,0,Not Graduate,No,5526,0,120,240,1,Semiurban,Y
LP001693,Female,No,0,Graduate,No,3244,0,80,180,1,Urban,Y
LP001736,Male,Yes,0,Graduate,No,1747,0,64,120,0,Urban,N
LP001245,Male,Yes,2,Not Graduate,Yes,1803,1896,98,120,0,Semiurban,Y
LP001824,Male,Yes,1,Graduate,No,2882,1843,123,120,0,Semiurban,Y
LP001431,Female,No,0,Graduate,No,2137,8980,137,360,1,Semiurban,Y
LP001487,Male,No,0,Graduate,No,5592,0,96,180,0,Semiurban,Y
LP001606,Male,Yes,0,Graduate,No,3650,2050,99,120,1,Rural,Y
LP001275,Male,Yes,1,Graduate,No,4438,0,49,360,1,Urban,Y
LP001974,Female,No,0,Graduate,No,4856,0,125,360,0,Rural,Y
LP002361,Male,Yes,0,Graduate,No,1983,1996,82,360,0,Urban,Y
LP002868,Male,Yes,2,Graduate,No,3580,433,125,240,0,Urban,Y
LP001518,Male,Yes,1,Graduate,No,1503,1424,33,180,1,Urban,Y
LP002143,Female,Yes,0,Graduate,No,2429,466,111,180,1,Semiurban,Y
LP002211,Male,Yes,0,Graduate,No,4464,1125,98,360,1,Urban,Y
LP001940,Male,Yes,2,Graduate,No,3083,1370,150,180,0,Urban,Y
LP001608,Male,Yes,2,Graduate,No,2226,1700,92,120,1,Rural,Y
LP001871,Female,No,0,Graduate,No,8191,0,128,120,1,Rural,Y
LP001345,Male,Yes,2,Not Graduate,No,4553,3456,141,180,0,Urban,Y
LP001877,Male,Yes,2,Graduate,No,4317,1423,155,180,1,Semiurban,Y
LP001688,Male,Yes,1,Not Graduate,No,3973,1235,153,240,1,Urban,Y
LP001493,Male,Yes,2,Not Graduate,No,3918,1537,120,360,1,Rural,N
LP002361,Male,Yes,0,Graduate,No,1798,1850,92,360,1,Urban,Y
LP002225,Male,Yes,2,Graduate,No,4952,0,133,360,0,Urban,Y
LP001120,Male,No,0,Graduate,No,2217,1324,44,360,0,Urban,Y
LP001964,Male,Yes,0,Not Graduate,No,1807,3115,87,360,1,Urban,N
LP001664,Male,No,0,Graduate,No,4227,0,93,240,0,Rural,Y
LP002863,Male,Yes,3+,Graduate,No,6345,0,145,240,0,Semiurban,N
LP002225,Male,Yes,2,Graduate,No,5534,0,134,360,1,Urban,Y
LP002305,Female,No,0,Graduate,No,4377,0,105,180,0,Semiurban,Y
LP001535,Male,No,0,Graduate,No,3101,0,46,240,1,Urban,Y
LP002917,Female,No,0,Not Graduate,No,2577,0,75,120,0,Semiurban,Y
LP001164,Female,No,0,Graduate,No,4517,0,115,120,1,Semiurban,N
LP002716,Male,No,0,Not Graduate,No,6088,0,114,360,0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3528,0,95,120,1,Semiurban,N
LP002287,Female,No,0,Graduate,No,1418,1797,100,240,1,Semiurban,N
LP001792,Male,Yes,1,Graduate,No,2873,0,91,180,0,Semiurban,Y
LP001639,Female,Yes,0,Graduate,No,3418,0,131,360,0,Semiurban,Y
LP002361,Male,Yes,0,Graduate,No,1656,1827,103,240,1,Urban,Y
LP002305,Female,No,0,Graduate,No,4536,0,123,240,0,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,3741,3897,152,120,0,Rural,Y
LP002002,Female,No,0,Graduate,No,2724,0,84,180,1,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,1932,1422,112,180,0,Semiurban,Y
LP002035,Male,Yes,2,Graduate,No,4161,0,109,180,0,Semiurban,Y
LP002287,Female,No,0,Graduate,No,1500,1872,102,180,1,Semiurban,N
LP001900,Male,Yes,1,Graduate,No,2361,1648,106,240,0,Semiurban,Y
LP002288,Male,Yes,2,Not Graduate,No,2985,0,44,360,0,Urban,N
LP002741,Female,Yes,1,Graduate,No,4011,3298,127,240,1,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2896,2097,122,120,1,Urban,N
LP001473,Male,No,0,Graduate,No,2391,1814,73,180,0,Urban,Y
LP001819,Male,Yes,1,Not Graduate,No,5812,0,146,360,0,Urban,Y
LP001790,Female,No,1,Graduate,No,3819,0,101,360,1,Rural,Y
LP001977,Male,Yes,1,Graduate,No,1671,1998,106,360,0,Urban,Y
LP002175,Male,Yes,0,Graduate,No,5393,2609,147,240,0,Urban,Y
LP002068,Male,No,0,Graduate,No,4173,0,133,360,0,Rural,Y
LP002789,Male,Yes,0,Graduate,No,4205,4331,129,120,1,Rural,N
LP002332,Male,Yes,0,Not Graduate,No,2722,2075,119,360,0,Rural,Y
LP002777,Male,Yes,0,Graduate,No,2722,2007,118,360,0,Rural,Y
LP001131,Male,Yes,0,Graduate,No,3483,2437,124,120,0,Semiurban,Y
LP001514,Female,Yes,0,Graduate,No,2383,4318,103,240,1,Semiurban,Y
LP002141,Male,Yes,3+,Graduate,No,2543,2209,105,120,1,Rural,Y
LP002940,Male,No,0,Not Graduate,No,4131,0,120,360,0,Rural,Y
LP001024,Male,Yes,2,Graduate,No,2445,642,75,120,1,Urban,Y
LP001520,Male,Yes,0,Graduate,No,4724,835,129,240,0,Semiurban,Y
LP001032,Male,No,0,Graduate,No,5347,0,129,360,1,Urban,Y
LP001630,Male,No,0,Not Graduate,No,2080,1607,93,120,1,Urban,N
LP001241,Female,No,0,Graduate,No,3604,0,123,120,1,Semiurban,N
LP001164,Female,No,0,Graduate,No,3610,0,112,360,0,Semiurban,N
LP002453,Male,No,0,Graduate,Yes,6553,0,68,120,0,Semiurban,Y
LP002314,Female,No,0,Not Graduate,No,2140,0,53,360,0,Rural,Y
LP002086,Female,Yes,0,Graduate,No,4570,2218,103,240,0,Urban,N
LP002244,Male,Yes,0,Graduate,No,2615,2730,141,180,0,Urban,Y
LP002776,Female,No,0,Graduate,No,5717,0,113,240,0,Semiurban,N
LP002443,Male,Yes,2,Graduate,No,3676,1490,150,360,1,Rural,N
LP001385,Male,No,0,Graduate,No,5221,0,157,120,0,Urban,Y
LP002494,Male,No,0,Graduate,No,6397,0,161,240,1,Rural,Y
LP002390,Male,No,0,Graduate,No,3956,0,92,180,0,Urban,Y
LP001884,Female,No,1,Graduate,No,2585,1584,101,360,1,Urban,Y
LP001024,Male,Yes,2,Graduate,No,3438,750,66,240,0,Urban,Y
LP002370,Male,No,0,Not Graduate,No,2486,0,62,240,0,Urban,Y
LP001926,Male,Yes,0,Graduate,No,2974,2112,119,180,1,Rural,Y
LP001343,Male,Yes,0,Graduate,No,1759,3541,131,360,1,Semiurban,Y
LP001872,Male,No,0,Graduate,Yes,5468,0,138,240,1,Semiurban,Y
LP001743,Male,Yes,2,Graduate,No,3041,1504,135,180,1,Semiurban,Y
LP001036,Female,No,0,Graduate,No,3830,0,75,120,1,Urban,N
